Comunidad Autónoma,Municipio_ZBE,Distintivo_vehículo,Tipo_vehículo,Peso_vehículo,Perfil_vehículo,Acceso_ZBE,Días_acceso,Horario_acceso,Comentario/Observación,URL_ordenanza,Vigencia_ordenanza
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,3500_a_7500,residente,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,3500_a_7500,garaje-propio,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,3500_a_7500,invitado-residente,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,3500_a_7500,movilidad-reducida,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,3500_a_7500,paciente-medico,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,3500_a_7500,menor-escolar,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,3500_a_7500,vtc,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,3500_a_7500,taxi,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,3500_a_7500,carga-descarga,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,3500_a_7500,empresa,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,3500_a_7500,autonomo,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,3500_a_7500,obras,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,3500_a_7500,mudanza,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,3500_a_7500,autoescuela,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,3500_a_7500,transporte-sanitario,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,3500_a_7500,transporte-funerario,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,3500_a_7500,especiales-emergencia,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,3500_a_7500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,3500_a_7500,transporte-publico,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,3500_a_7500,servicio-municipal,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,3500_a_7500,vehiculo-historico,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,mas_7500,particular,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,mas_7500,residente,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,mas_7500,garaje-propio,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,mas_7500,invitado-residente,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,mas_7500,movilidad-reducida,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,mas_7500,paciente-medico,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,mas_7500,menor-escolar,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,mas_7500,vtc,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,mas_7500,taxi,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,mas_7500,carga-descarga,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,mas_7500,empresa,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,mas_7500,autonomo,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,mas_7500,obras,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,mas_7500,mudanza,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,mas_7500,autoescuela,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,mas_7500,transporte-sanitario,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,mas_7500,transporte-funerario,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,mas_7500,especiales-emergencia,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,mas_7500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,mas_7500,transporte-publico,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,mas_7500,servicio-municipal,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,furgoneta,mas_7500,vehiculo-historico,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,moto,hasta_3500,residente,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,moto,hasta_3500,garaje-propio,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,moto,hasta_3500,invitado-residente,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,moto,hasta_3500,movilidad-reducida,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,moto,hasta_3500,paciente-medico,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,moto,hasta_3500,menor-escolar,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,moto,hasta_3500,carga-descarga,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,moto,hasta_3500,autonomo,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,moto,hasta_3500,autoescuela,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,moto,hasta_3500,servicio-municipal,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,moto,hasta_3500,vehiculo-historico,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,moto,hasta_3500,obras,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,moto,hasta_3500,empresa,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,moto,hasta_3500,particular,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,moto,hasta_3500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,moto,hasta_3500,especiales-emergencia,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,turismo,hasta_3500,particular,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,turismo,hasta_3500,residente,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,turismo,hasta_3500,garaje-propio,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,turismo,hasta_3500,invitado-residente,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,turismo,hasta_3500,movilidad-reducida,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,turismo,hasta_3500,paciente-medico,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,turismo,hasta_3500,menor-escolar,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,turismo,hasta_3500,taxi,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,turismo,hasta_3500,carga-descarga,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,turismo,hasta_3500,autonomo,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,turismo,hasta_3500,mudanza,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,turismo,hasta_3500,autoescuela,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,turismo,hasta_3500,transporte-sanitario,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,turismo,hasta_3500,transporte-funerario,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,turismo,hasta_3500,servicio-municipal,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,turismo,hasta_3500,vehiculo-historico,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,turismo,hasta_3500,obras,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,turismo,hasta_3500,vtc,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,turismo,hasta_3500,empresa,CONDICIONADO,,,,,
Andalucía,Jaén,SIN DISTINTIVO,turismo,hasta_3500,especiales-emergencia,LIBRE,,,,,
Andalucía,Jaén,SIN DISTINTIVO,turismo,hasta_3500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,hasta_3500,particular,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,hasta_3500,garaje-propio,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,hasta_3500,menor-escolar,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,hasta_3500,empresa,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,hasta_3500,autonomo,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,hasta_3500,mudanza,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,hasta_3500,autoescuela,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,hasta_3500,especiales-emergencia,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,hasta_3500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,hasta_3500,transporte-publico,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,hasta_3500,servicio-municipal,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,3500_a_7500,particular,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,3500_a_7500,garaje-propio,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,3500_a_7500,menor-escolar,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,3500_a_7500,empresa,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,3500_a_7500,autonomo,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,3500_a_7500,mudanza,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,3500_a_7500,autoescuela,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,3500_a_7500,especiales-emergencia,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,3500_a_7500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,3500_a_7500,transporte-publico,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,3500_a_7500,servicio-municipal,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,mas_7500,particular,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,mas_7500,garaje-propio,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,mas_7500,menor-escolar,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,mas_7500,empresa,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,mas_7500,autonomo,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,mas_7500,mudanza,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,mas_7500,autoescuela,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,mas_7500,especiales-emergencia,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,mas_7500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,mas_7500,transporte-publico,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,autobus,mas_7500,servicio-municipal,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,hasta_3500,particular,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,hasta_3500,garaje-propio,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,hasta_3500,carga-descarga,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,hasta_3500,empresa,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,hasta_3500,autonomo,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,hasta_3500,obras,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,hasta_3500,mudanza,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,hasta_3500,autoescuela,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,hasta_3500,transporte-sanitario,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,hasta_3500,especiales-emergencia,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,hasta_3500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,hasta_3500,servicio-municipal,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,3500_a_7500,particular,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,3500_a_7500,garaje-propio,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,3500_a_7500,carga-descarga,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,3500_a_7500,empresa,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,3500_a_7500,autonomo,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,3500_a_7500,obras,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,3500_a_7500,mudanza,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,3500_a_7500,autoescuela,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,3500_a_7500,transporte-sanitario,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,3500_a_7500,especiales-emergencia,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,3500_a_7500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,3500_a_7500,servicio-municipal,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,mas_7500,particular,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,mas_7500,garaje-propio,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,mas_7500,carga-descarga,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,mas_7500,empresa,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,mas_7500,autonomo,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,mas_7500,obras,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,mas_7500,mudanza,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,mas_7500,autoescuela,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,mas_7500,transporte-sanitario,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,mas_7500,especiales-emergencia,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,mas_7500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,camion,mas_7500,servicio-municipal,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,hasta_3500,particular,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,hasta_3500,residente,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,hasta_3500,garaje-propio,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,hasta_3500,invitado-residente,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,hasta_3500,movilidad-reducida,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,hasta_3500,paciente-medico,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,hasta_3500,menor-escolar,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,hasta_3500,vtc,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,hasta_3500,taxi,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,hasta_3500,carga-descarga,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,hasta_3500,empresa,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,hasta_3500,autonomo,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,hasta_3500,obras,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,hasta_3500,mudanza,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,hasta_3500,autoescuela,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,hasta_3500,transporte-sanitario,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,hasta_3500,transporte-funerario,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,hasta_3500,especiales-emergencia,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,hasta_3500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,hasta_3500,transporte-publico,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,hasta_3500,servicio-municipal,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,hasta_3500,vehiculo-historico,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,3500_a_7500,particular,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,3500_a_7500,residente,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,3500_a_7500,garaje-propio,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,3500_a_7500,invitado-residente,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,3500_a_7500,movilidad-reducida,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,3500_a_7500,paciente-medico,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,3500_a_7500,menor-escolar,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,3500_a_7500,vtc,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,3500_a_7500,taxi,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,3500_a_7500,carga-descarga,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,3500_a_7500,empresa,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,3500_a_7500,autonomo,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,3500_a_7500,obras,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,3500_a_7500,mudanza,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,3500_a_7500,autoescuela,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,3500_a_7500,transporte-sanitario,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,3500_a_7500,transporte-funerario,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,3500_a_7500,especiales-emergencia,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,3500_a_7500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,3500_a_7500,transporte-publico,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,3500_a_7500,servicio-municipal,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,3500_a_7500,vehiculo-historico,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,mas_7500,particular,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,mas_7500,residente,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,mas_7500,garaje-propio,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,mas_7500,invitado-residente,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,mas_7500,movilidad-reducida,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,mas_7500,paciente-medico,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,mas_7500,menor-escolar,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,mas_7500,vtc,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,mas_7500,taxi,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,mas_7500,carga-descarga,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,mas_7500,empresa,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,mas_7500,autonomo,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,mas_7500,obras,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,mas_7500,mudanza,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,mas_7500,autoescuela,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,mas_7500,transporte-sanitario,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,mas_7500,transporte-funerario,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,mas_7500,especiales-emergencia,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,mas_7500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,mas_7500,transporte-publico,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,mas_7500,servicio-municipal,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,furgoneta,mas_7500,vehiculo-historico,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,moto,hasta_3500,residente,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,moto,hasta_3500,garaje-propio,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,moto,hasta_3500,invitado-residente,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,moto,hasta_3500,movilidad-reducida,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,moto,hasta_3500,paciente-medico,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,moto,hasta_3500,menor-escolar,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,moto,hasta_3500,carga-descarga,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,moto,hasta_3500,autonomo,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,moto,hasta_3500,autoescuela,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,moto,hasta_3500,servicio-municipal,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,moto,hasta_3500,vehiculo-historico,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,moto,hasta_3500,obras,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,moto,hasta_3500,empresa,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,moto,hasta_3500,particular,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,moto,hasta_3500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,moto,hasta_3500,especiales-emergencia,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,turismo,hasta_3500,particular,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,turismo,hasta_3500,residente,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,turismo,hasta_3500,garaje-propio,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,turismo,hasta_3500,invitado-residente,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,turismo,hasta_3500,movilidad-reducida,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,turismo,hasta_3500,paciente-medico,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,turismo,hasta_3500,menor-escolar,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,turismo,hasta_3500,taxi,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,turismo,hasta_3500,carga-descarga,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,turismo,hasta_3500,autonomo,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,turismo,hasta_3500,mudanza,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,turismo,hasta_3500,autoescuela,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,turismo,hasta_3500,transporte-sanitario,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,turismo,hasta_3500,transporte-funerario,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,turismo,hasta_3500,servicio-municipal,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,turismo,hasta_3500,vehiculo-historico,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,turismo,hasta_3500,obras,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,turismo,hasta_3500,vtc,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,turismo,hasta_3500,empresa,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,turismo,hasta_3500,especiales-emergencia,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,0,turismo,hasta_3500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,B,autobus,hasta_3500,particular,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,B,autobus,hasta_3500,garaje-propio,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,B,autobus,hasta_3500,menor-escolar,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,B,autobus,hasta_3500,empresa,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,B,autobus,hasta_3500,autonomo,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,B,autobus,hasta_3500,mudanza,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,B,autobus,hasta_3500,autoescuela,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,B,autobus,hasta_3500,especiales-emergencia,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,B,autobus,hasta_3500,policia-guardia-civil-fuerzas-armadas,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,B,autobus,hasta_3500,transporte-publico,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,B,autobus,hasta_3500,servicio-municipal,LIBRE,,,,,
Canarias,Las Palmas de Gran Canaria,B,autobus,3500_a_7500,particular,CONDICIONADO,,,,,
Canarias,Las Palmas de Gran Canaria,B,autobus,3500_a_7500,garaje-propio,LIBRE,,,,,
